_id,Filename,PROJECT_NAME,PROJECTID,TEST_CASE_NAME,TCID,TESTEXECID,ITERATIONID,DeviceType,ID,CURRENT_ITERATION_NUMBER,Timestamp,Type,Event,State,Sub-Event,Value,SIP_v,CSEQ,Method,contentType,Call ID,handle,latitude,longitude,HPLMN,sim_state,Serving PLMN,NW sel mode,Service,MM5G,NR5G_RSRP,NR5G_SINR,NR5G_RSRQ,NR_RRC,NR_SSB_Index,NR_ARFCN,NR_PCI,NR_BAND,NR_DL Scheduling,NR_BLER,NR_BW,NR_SA_RLF Count,NR_Tx Phy Channel Type,NR_Tx Pwr,NETWORK,FINAL IMEI Certi,NR_CDRX,Imsreason,Reason
654c34049aa94a35d03b1580,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92MM2PE--11082023025922_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:58:41.313Z,ModemServiceMode,,,,,,,,,,,,,,,,Manual,available,REGISTERED,-89,14.7,-12,IDLE,3,401050,885,n70,0.00,0.00,25 MHz,--,PUCCH,,,,,,
654c34049aa94a35d03b1581,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92MM2PE--11082023025922_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:58:41.314Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 dBm,UNBLOCK,PASS,Active,,
654c34049aa94a35d03b1582,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92MM2PE--11082023025922_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:58:42.828Z,ModemServiceMode,,,,0 0 12 195 401050,,,,,,,,,313-340,1,313-340,Manual,available,REGISTERED,-89,14.7,,,,,,,,,,,,,,,,,
654c34049aa94a35d03b1583,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92MM2PE--11082023025922_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:58:42.829Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,-12,IDLE,3,401050,885,n70,0.00,0.00,25 MHz,--,PUCCH,5 dBm,UNBLOCK,PASS,Active,,
654c34049aa94a35d03b1584,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92MM2PE--11082023025922_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:58:44.355Z,ModemServiceMode,,,,0 0 12 195 401050,,,,,,,,,313-340,1,313-340,Manual,,,,,,,,,,,,,,,,,,,,,
654c34049aa94a35d03b1585,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92MM2PE--11082023025922_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:58:44.356Z,ModemServiceMode,,,,,,,,,,,,,,,,,available,REGISTERED,-89,14.5,-12,IDLE,3,401050,885,n70,0.00,0.00,25 MHz,--,PUCCH,,,,,,
654c34049aa94a35d03b1586,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92MM2PE--11082023025922_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:58:44.357Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 dBm,UNBLOCK,PASS,Active,,
654c34049aa94a35d03b1587,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92MM2PE--11082023025922_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:58:45.885Z,ModemServiceMode,,,,0 0 12 195 401050,,,,,,,,,313-340,1,313-340,Manual,,,,,,,,,,,,,,,,,,,,,
654c34049aa94a35d03b1588,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92MM2PE--11082023025922_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:58:45.886Z,ModemServiceMode,,,,,,,,,,,,,,,,,available,REGISTERED,-89,14.5,-12,IDLE,3,401050,885,n70,0.00,0.00,25 MHz,--,PUCCH,,,,,,
654c34049aa94a35d03b1589,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92MM2PE--11082023025922_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:58:45.887Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5 dBm,UNBLOCK,PASS,Active,,
654c34049aa94a35d03b158a,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92MM2PE--11082023025922_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:58:59.704Z,SIPMSG,UE to Network,,MESSAGE,sip:xxxxxxxxxxxxxxx@ims.mnc340.mcc313.3gppnetwork.org;user=phone ,2.0,1,MESSAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c34049aa94a35d03b158b,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92MM2PE--11082023025922_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:59:02.046Z,SIPMSG,Network to UE,, 202 Accepted,,2.0,1,MESSAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c34049aa94a35d03b158c,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92MM2PE--11082023025922_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:59:02.451Z,SIPMSG,Network to UE,,MESSAGE,sip:xxxxxxxxxxxxxxx@xxx.xxx.xxx.xxx:8000 ,2.0,1,MESSAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c34049aa94a35d03b158d,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92MM2PE--11082023025922_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:59:02.490Z,SIPMSG,UE to Network,, 200 OK,,2.0,1,MESSAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c34049aa94a35d03b158e,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92MM2PE--11082023025922_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:58:59.615Z,SmsServiceModule,SmsServiceModule,MO_SENDING_START,sendSMSOverIMS:,,,,SmsServiceModule: sendSMSOverIMS:,application/vnd.3gpp.sms,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c34049aa94a35d03b158f,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92MM2PE--11082023025922_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:59:02.503Z,SmsServiceModule,SmsServiceModule,MO_RECEIVING_202_ACCEPTED,onReceive3GPPSmsAck:,qspRCd6H4GK3wiLq5YwNAA..@10.121.246.212,,,SmsServiceModule: onReceive3GPPSmsAck:,application/vnd.3gpp.sms,37,,,,,,,,,,,,,,,,,,,,,,,,,,,0,
654c34049aa94a35d03b1590,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92MM2PE--11082023025922_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:59:02.059Z,ResipSmsHandler,ResipSmsHandler,202,onSendSmsResponse:,,,,ResipSmsHandler: onSendSmsResponse:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c34049aa94a35d03b1591,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92MM2PE--11082023025922_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:59:02.480Z,ResipSmsHandler,ResipSmsHandler,,onSmsRpAckReceived:,,,,ResipSmsHandler: onSmsRpAckReceived:,application/vnd.3gpp.sms,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c34049aa94a35d03b1592,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92MM2PE--11082023025922_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:58:42.887Z,STFService,STFService,,provider fused;,,,,STFService: Location: provider fused;,,,,39.6119623,-105.0235222,,,,,,,,,,,,,,,,,,,,,,,,,
654c34049aa94a35d03b1593,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92MM2PE--11082023025922_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:58:52.869Z,STFService,STFService,,provider fused;,,,,STFService: Location: provider fused;,,,,39.6119631,-105.0235241,,,,,,,,,,,,,,,,,,,,,,,,,
654c34049aa94a35d03b1594,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92MM2PE--11082023025922_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:59:02.811Z,STFService,STFService,,provider fused;,,,,STFService: Location: provider fused;,,,,39.6119638,-105.0235254,,,,,,,,,,,,,,,,,,,,,,,,,
654c34049aa94a35d03b1595,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92MM2PE--11082023025922_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:59:12.982Z,STFService,STFService,,provider fused;,,,,STFService: Location: provider fused;,,,,39.6119643,-105.0235257,,,,,,,,,,,,,,,,,,,,,,,,,
654c34049aa94a35d03b1596,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92MM2PE--11082023025922_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:59:22.962Z,STFService,STFService,,provider fused;,,,,STFService: Location: provider fused;,,,,39.6119655,-105.0235253,,,,,,,,,,,,,,,,,,,,,,,,,
654c34190be36112e2ebbd06,Logcat-UX_44_SMS_Tests-SMS-1-REFERENCE-R5CRC3N3R3N--11082023025925_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:58:39.741Z,ModemServiceMode,,,,0 0 12 196 126270,,,,,,,,,310-240,1,,,,,,,,,,,,,,,,,,,,,,,
654c34190be36112e2ebbd07,Logcat-UX_44_SMS_Tests-SMS-1-REFERENCE-R5CRC3N3R3N--11082023025925_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:58:39.742Z,ModemServiceMode,,,,,,,,,,,,,,,310-260,Auto,available,REGISTERED,-100,9.2,-14,IDLE,0,,53,n71,0.00,0.00,15 MHz,--,PUSCH,22 dBm,UNBLOCK,PASS,Active,,
654c34190be36112e2ebbd08,Logcat-UX_44_SMS_Tests-SMS-1-REFERENCE-R5CRC3N3R3N--11082023025925_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:59:05.196Z,SIPMSG,Network to UE,,MESSAGE,sip:310240140656684@[2607:fc20:6d64:d906:ad3:cd0c:7e4d:3246]:6500 ,2.0,1,MESSAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c34190be36112e2ebbd09,Logcat-UX_44_SMS_Tests-SMS-1-REFERENCE-R5CRC3N3R3N--11082023025925_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:59:05.214Z,SIPMSG,UE to Network,, 200 OK,,2.0,1,MESSAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c34190be36112e2ebbd0a,Logcat-UX_44_SMS_Tests-SMS-1-REFERENCE-R5CRC3N3R3N--11082023025925_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:59:05.281Z,SIPMSG,UE to Network,,MESSAGE,sip:mavodi-c-89-57-c-89-@ttn7.imp.sip.t-mobile.com:5060 ,2.0,1,MESSAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c34190be36112e2ebbd0b,Logcat-UX_44_SMS_Tests-SMS-1-REFERENCE-R5CRC3N3R3N--11082023025925_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:59:05.410Z,SIPMSG,Network to UE,, 202 Accepted,,2.0,1,MESSAGE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c34190be36112e2ebbd0c,Logcat-UX_44_SMS_Tests-SMS-1-REFERENCE-R5CRC3N3R3N--11082023025925_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:59:05.210Z,SmsServiceModule,SmsServiceModule,MT_RECEIVING_INCOMING_SMS,onReceive3GPPIncomingSms:,mavodi-c-89-57-c-1e2c720-654b69f7-e2315,,,SmsServiceModule: onReceive3GPPIncomingSms:,application/vnd.3gpp.sms,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c34190be36112e2ebbd0d,Logcat-UX_44_SMS_Tests-SMS-1-REFERENCE-R5CRC3N3R3N--11082023025925_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:59:05.212Z,ResipSmsHandler,ResipSmsHandler,200,sendSMSResponse():,,,,ResipSmsHandler: sendSMSResponse():,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c34190be36112e2ebbd0e,Logcat-UX_44_SMS_Tests-SMS-1-REFERENCE-R5CRC3N3R3N--11082023025925_ExecID-1842166_IterID-3772472.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:59:05.414Z,ResipSmsHandler,ResipSmsHandler,202,onSendSmsResponse:,,,,ResipSmsHandler: onSendSmsResponse:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9d5,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:41.852Z,ModemServiceMode,,,,0 0 12 196 126270,,,,,,,,,310-240,1,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9d6,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:41.853Z,ModemServiceMode,,,,,,,,,,,,,,,310-260,Auto,available,REGISTERED,-101,8.5,-15,CONNECTED,0,,53,n71,,,,,,,,,,,
654c3456d26820e6f984f9d7,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:41.854Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,15 MHz,--,PUCCH,20 dBm,UNBLOCK,PASS,Active,,
654c3456d26820e6f984f9d8,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:43.370Z,ModemServiceMode,,,,0 0 12 196 126270,,,,,,,,,310-240,1,310-260,Auto,available,REGISTERED,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9d9,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:43.371Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,-101,8.2,-15,CONNECTED,0,,53,n71,0.00,0.00,15 MHz,--,,,,,,,
654c3456d26820e6f984f9da,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:43.372Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PUCCH,20 dBm,UNBLOCK,PASS,Active,,
654c3456d26820e6f984f9db,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:49.846Z,Telecom,Event: RecordEntry ,false, CREATED,,,,Event: RecordEntry TC@13: CREATED,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9dc,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:49.862Z,Telecom,Event: RecordEntry ,, SET_CONNECTING,UserHandle{0},,,Event: RecordEntry TC@13: SET_CONNECTING,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9dd,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:49.876Z,Telecom,InCallController,, onCallAdded,tel:********03,,,InCallController: onCallAdded,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9de,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:49.930Z,Telecom,Event: RecordEntry ,, START_CONNECTION,********03,,,Event: RecordEntry TC@13: START_CONNECTION,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9df,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:49.995Z,Telecom,InCallController,CONNECTING, Sending updateCall ,,,,InCallController: Sending updateCall ,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9e0,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:49.996Z,Telecom,InCallController,CONNECTING, Sending updateCall ,,,,InCallController: Sending updateCall ,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9e1,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:49.996Z,Telecom,InCallController,CONNECTING, Sending updateCall ,,,,InCallController: Sending updateCall ,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9e2,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:49.997Z,Telecom,InCallController,CONNECTING, Sending updateCall ,,,,InCallController: Sending updateCall ,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9e3,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:49.997Z,Telecom,InCallController,CONNECTING, Sending updateCall ,,,,InCallController: Sending updateCall ,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9e4,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:49.998Z,Telecom,InCallController,CONNECTING, Sending updateCall ,,,,InCallController: Sending updateCall ,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9e5,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:49.998Z,Telecom,Event: RecordEntry ,successful outgoing call, SET_DIALING,,,,Event: RecordEntry TC@13: SET_DIALING,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9e6,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:50.001Z,Telecom,InCallController,DIALING, Sending updateCall ,,,,InCallController: Sending updateCall ,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9e7,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:50.014Z,Telecom,InCallController,DIALING, Sending updateCall ,,,,InCallController: Sending updateCall ,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9e8,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:53.170Z,Telecom,InCallController,DIALING, Sending updateCall ,,,,InCallController: Sending updateCall ,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9e9,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:53.171Z,Telecom,InCallController,DIALING, Sending updateCall ,,,,InCallController: Sending updateCall ,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9ea,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:53.173Z,Telecom,InCallController,DIALING, Sending updateCall ,,,,InCallController: Sending updateCall ,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9eb,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:53.174Z,Telecom,InCallController,DIALING, Sending updateCall ,,,,InCallController: Sending updateCall ,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9ec,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:53.194Z,Telecom,InCallController,DIALING, Sending updateCall ,,,,InCallController: Sending updateCall ,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9ed,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:53.200Z,Telecom,InCallController,DIALING, Sending updateCall ,,,,InCallController: Sending updateCall ,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9ee,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:53.202Z,Telecom,InCallController,DIALING, Sending updateCall ,,,,InCallController: Sending updateCall ,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9ef,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:53.212Z,Telecom,InCallController,DIALING, Sending updateCall ,,,,InCallController: Sending updateCall ,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9f0,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:53.221Z,Telecom,InCallController,DIALING, Sending updateCall ,,,,InCallController: Sending updateCall ,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9f1,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:53.223Z,Telecom,InCallController,DIALING, Sending updateCall ,,,,InCallController: Sending updateCall ,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9f2,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:53.229Z,Telecom,InCallController,DIALING, Sending updateCall ,,,,InCallController: Sending updateCall ,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9f3,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:53.241Z,Telecom,InCallController,DIALING, Sending updateCall ,,,,InCallController: Sending updateCall ,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9f4,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:53.247Z,Telecom,InCallController,DIALING, Sending updateCall ,,,,InCallController: Sending updateCall ,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9f5,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:53.393Z,Telecom,InCallController,DIALING, Sending updateCall ,,,,InCallController: Sending updateCall ,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9f6,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:53.402Z,Telecom,InCallController,DISCONNECTED, Sending updateCall ,,,,InCallController: Sending updateCall ,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9f7,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:53.424Z,Telecom,InCallController,DISCONNECTED, Sending updateCall ,,,,InCallController: Sending updateCall ,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9f8,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:53.426Z,Telecom,InCallController,DISCONNECTED, Sending updateCall ,,,,InCallController: Sending updateCall ,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c3456d26820e6f984f9f9,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CRC3N3R3N--11082023030527_ExecID-1842167_IterID-3772486.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:04:53.434Z,Telecom,Event: RecordEntry ,, DESTROYED,null,,,Event: RecordEntry TC@13: DESTROYED,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,
