_id,PROJECT_NAME,PROJECTID,TEST_CASE_NAME,TCID,TESTEXECID,ITERATIONID,DeviceType,ID,CURRENT_ITERATION_NUMBER,Filename,Timestamp,Type,Call ID,Event,Method,Sub-Event,Value,State,Reason,Imsreason,Alpha Tag,NR_ARFCN,sim_state,asulevel,csiCqiTableIndex,parametersUseForLevel,csiCqiReport,NR5G_RSRP,Serving PLMN,NR_BAND,csiRsrp,mAdditionalPlmns,csiRsrq,NR5G_SINR,nci,rsrq,tac,NR_PCI,latitude,longitude,number,result,pendingMo,rng,fg,bg,oldState,newState,cause,audioDirection,playRingback,HPLMN,NW sel mode,Service,MM5G,NR5G_RSRQ,NR_RRC,NR_SSB_Index,NR_DL Scheduling,NR_BLER,NR_BW,NR_SA_RLF Count,NR_Tx Phy Channel Type,NR_Tx Pwr,NR_CDRX,NETWORK,FINAL IMEI Certi,SIP_v,CSEQ,setCallRadioTech,audioQuality,codecChanged,contentType,handle,domain,token,messageRef,PhoneId,format,message_class,mno,sendResult,errorClass,errorCode
6552fc5f08d4e6484a9ff8d3,1,2,3,4,5,6,7,8,9,Logcat-Basic_Tests-VoiceCall_Basic-1-REFERENCE-R5CT92SLYXB--10092023042534.txt,2023-10-09T18:25:40.093Z,STFService,,STFService,STFService: sendNetworkClass:  CellSignalNr:, CellSignalNr:,,,,,DISH,129870,0,27,unknown,-113,[],-113,313-340,[71],unknown,{},unknown,-5,2297929756,-17,56103,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc5f08d4e6484a9ff8d4,1,2,3,4,5,6,7,8,9,Logcat-Basic_Tests-VoiceCall_Basic-1-REFERENCE-R5CT92SLYXB--10092023042534.txt,2023-10-09T18:25:41.114Z,STFService,,STFService,STFService: sendNetworkClass:  CellSignalNr:, CellSignalNr:,,,,,DISH,129870,0,27,unknown,-113,[],-113,313-340,[71],unknown,{},unknown,-5,2297929756,-17,56103,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc5f08d4e6484a9ff8d5,1,2,3,4,5,6,7,8,9,Logcat-Basic_Tests-VoiceCall_Basic-1-REFERENCE-R5CT92SLYXB--10092023042534.txt,2023-10-09T18:25:19.468Z,ImsPhoneCallTracker,,ImsPhoneCallTracker: ,ImsPhoneCallTracker: [0] updatePhoneState ,updatePhoneState ,,,,,,,,,,,,,,,,,,,,,,,,,,,null,INCOMING(null/objId:92875276),IDLE(),IDLE(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc5f08d4e6484a9ff8d6,1,2,3,4,5,6,7,8,9,Logcat-Basic_Tests-VoiceCall_Basic-1-REFERENCE-R5CT92SLYXB--10092023042534.txt,2023-10-09T18:25:19.468Z,ImsPhoneCallTracker,,ImsPhoneCallTracker: ,ImsPhoneCallTracker: [0] updatePhoneState ,updatePhoneState ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,IDLE,RINGING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc5f08d4e6484a9ff8d7,1,2,3,4,5,6,7,8,9,Logcat-Basic_Tests-VoiceCall_Basic-1-REFERENCE-R5CT92SLYXB--10092023042534.txt,2023-10-09T18:25:27.946Z,ImsPhoneCallTracker,,ImsPhoneCallTracker: ,ImsPhoneCallTracker: [0] processCallStateChange ,processCallStateChange ,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc5f08d4e6484a9ff8d8,1,2,3,4,5,6,7,8,9,Logcat-Basic_Tests-VoiceCall_Basic-1-REFERENCE-R5CT92SLYXB--10092023042534.txt,2023-10-09T18:25:27.954Z,ImsPhoneCall,,ImsPhoneCall,ImsPhoneCall: isLocalTone:,isLocalTone:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc5f08d4e6484a9ff8d9,1,2,3,4,5,6,7,8,9,Logcat-Basic_Tests-VoiceCall_Basic-1-REFERENCE-R5CT92SLYXB--10092023042534.txt,2023-10-09T18:25:27.954Z,ImsPhoneCall,,ImsPhoneCall,ImsPhoneCall: maybeChangeRingbackState:,maybeChangeRingbackState:,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc5f08d4e6484a9ff8da,1,2,3,4,5,6,7,8,9,Logcat-Basic_Tests-VoiceCall_Basic-1-REFERENCE-R5CT92SLYXB--10092023042534.txt,2023-10-09T18:25:27.958Z,ImsPhoneCallTracker,,ImsPhoneCallTracker: ,ImsPhoneCallTracker: [0] updatePhoneState ,updatePhoneState ,,,,,,,,,,,,,,,,,,,,,,,,,,,null,IDLE(),ACTIVE(TC@182_1/objId:92875276),IDLE(),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc5f08d4e6484a9ff8db,1,2,3,4,5,6,7,8,9,Logcat-Basic_Tests-VoiceCall_Basic-1-REFERENCE-R5CT92SLYXB--10092023042534.txt,2023-10-09T18:25:27.958Z,ImsPhoneCallTracker,,ImsPhoneCallTracker: ,ImsPhoneCallTracker: [0] updatePhoneState ,updatePhoneState ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,RINGING,OFFHOOK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc5f08d4e6484a9ff8dc,1,2,3,4,5,6,7,8,9,Logcat-Basic_Tests-VoiceCall_Basic-1-REFERENCE-R5CT92SLYXB--10092023042534.txt,2023-10-09T18:25:27.972Z,ImsPhoneCallTracker,,ImsPhoneCallTracker: ,ImsPhoneCallTracker: [0] processCallStateChange ,processCallStateChange ,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc5f08d4e6484a9ff8dd,1,2,3,4,5,6,7,8,9,Logcat-Basic_Tests-VoiceCall_Basic-1-REFERENCE-R5CT92SLYXB--10092023042534.txt,2023-10-09T18:25:27.975Z,ImsPhoneCall,,ImsPhoneCall,ImsPhoneCall: maybeChangeRingbackState:,maybeChangeRingbackState:,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc5f08d4e6484a9ff8de,1,2,3,4,5,6,7,8,9,Logcat-Basic_Tests-VoiceCall_Basic-1-REFERENCE-R5CT92SLYXB--10092023042534.txt,2023-10-09T18:25:19.654Z,Telephony,, GsmConnection,Telephony: GsmConnection: setCallRadioTech:, setCallRadioTech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NR,,,,,,,,,,,,,,
6552fc5f08d4e6484a9ff8df,1,2,3,4,5,6,7,8,9,Logcat-Basic_Tests-VoiceCall_Basic-1-REFERENCE-R5CT92SLYXB--10092023042534.txt,2023-10-09T18:25:19.660Z,Telephony,, GsmConnection,"Telephony: GsmConnection: setAudioQuality,"," setAudioQuality,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,
6552fc5f08d4e6484a9ff8e0,1,2,3,4,5,6,7,8,9,Logcat-Basic_Tests-VoiceCall_Basic-1-REFERENCE-R5CT92SLYXB--10092023042534.txt,2023-10-09T18:25:19.663Z,Telephony,, GsmConnection,Telephony: GsmConnection: Update state , Update state ,,from IDLE to INCOMING for TC@182_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc5f08d4e6484a9ff8e1,1,2,3,4,5,6,7,8,9,Logcat-Basic_Tests-VoiceCall_Basic-1-REFERENCE-R5CT92SLYXB--10092023042534.txt,2023-10-09T18:25:19.664Z,Telephony,, GsmConnection,Telephony: GsmConnection: updateState , updateState ,,INCOMING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc5f08d4e6484a9ff8e2,1,2,3,4,5,6,7,8,9,Logcat-Basic_Tests-VoiceCall_Basic-1-REFERENCE-R5CT92SLYXB--10092023042534.txt,2023-10-09T18:25:19.665Z,Telephony,, GsmConnection,"Telephony: GsmConnection: onStateChanged,"," onStateChanged,",,RINGING,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc5f08d4e6484a9ff8e3,1,2,3,4,5,6,7,8,9,Logcat-Basic_Tests-VoiceCall_Basic-1-REFERENCE-R5CT92SLYXB--10092023042534.txt,2023-10-09T18:25:19.669Z,Telephony,, GsmConnection,Telephony: GsmConnection: refreshCodec:, refreshCodec,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"old=0, new=18",,,,,,,,,,,,
6552fc5f08d4e6484a9ff8e4,1,2,3,4,5,6,7,8,9,Logcat-Basic_Tests-VoiceCall_Basic-1-REFERENCE-R5CT92SLYXB--10092023042534.txt,2023-10-09T18:25:27.976Z,Telephony,, GsmConnection,Telephony: GsmConnection: setCallRadioTech:, setCallRadioTech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LTE,,,,,,,,,,,,,,
6552fc5f08d4e6484a9ff8e5,1,2,3,4,5,6,7,8,9,Logcat-Basic_Tests-VoiceCall_Basic-1-REFERENCE-R5CT92SLYXB--10092023042534.txt,2023-10-09T18:25:27.992Z,Telephony,, GsmConnection,Telephony: GsmConnection: Update state , Update state ,,from INCOMING to ACTIVE for TC@182_1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc5f08d4e6484a9ff8e6,1,2,3,4,5,6,7,8,9,Logcat-Basic_Tests-VoiceCall_Basic-1-REFERENCE-R5CT92SLYXB--10092023042534.txt,2023-10-09T18:25:27.992Z,Telephony,, GsmConnection,Telephony: GsmConnection: updateState , updateState ,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc5f08d4e6484a9ff8e7,1,2,3,4,5,6,7,8,9,Logcat-Basic_Tests-VoiceCall_Basic-1-REFERENCE-R5CT92SLYXB--10092023042534.txt,2023-10-09T18:25:27.992Z,Telephony,, GsmConnection,"Telephony: GsmConnection: onStateChanged,"," onStateChanged,",,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdbec,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:19:12.033Z,ModemServiceMode,,,,,0 0 9 168 66786,,,,,,1,,,,,,310-260,,,,,,,,,,,,,,,,,,,,,,,313-340,Manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdbed,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:19:12.034Z,ModemServiceMode,,,,,,,,,,--,,,,,,,,--,,,,,,,,--,,,,,,,,,,,,,,,,,,,,--,,,--,,--,--,,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdbee,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:19:13.543Z,ModemServiceMode,,,,,0 0 9 168 66786,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313-340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdbef,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:19:13.544Z,ModemServiceMode,,,,,,,,,,--,,,,,,,310-260,--,,,,,,,,--,,,,,,,,,,,,,,,Manual,,,,,--,,,,,--,--,,,,,,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdbf0,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:19:13.545Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,,,,,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdbf1,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:19:15.064Z,ModemServiceMode,,,,,0 0 9 168 66786,,,,,,1,,,,,,310-260,,,,,,,,,,,,,,,,,,,,,,,313-340,Manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdbf2,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:19:15.065Z,ModemServiceMode,,,,,,,,,,--,,,,,,,,--,,,,,,,,--,,,,,,,,,,,,,,,,,,,,--,,,--,,--,--,,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdbf3,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:20:52.661Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-98,313-340,n70,,,,16.7,,,,178,,,,,,,,,,,,,,313-340,Manual,available,REGISTERED,-12,CONNECTED,--,--,--,25 MHz,--,--,--,,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdbf4,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:20:54.172Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-99,313-340,n70,,,,20.7,,,,178,,,,,,,,,,,,,,313-340,Manual,available,REGISTERED,-12,CONNECTED,3,--,--,25 MHz,--,,,,,,,,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdbf5,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:20:54.173Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PUCCH,22 dBm,,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdbf6,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:20:55.690Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,,1,,,,,,313-340,,,,,,,,,,,,,,,,,,,,,,,313-340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdbf7,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:20:55.691Z,ModemServiceMode,,,,,,,,,,401050,,,,,,-99,,n70,,,,19.7,,,,178,,,,,,,,,,,,,,,Manual,available,REGISTERED,-12,CONNECTED,3,0.00,0.00,25 MHz,--,PUSCH,7 dBm,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdbf8,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:20:57.201Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-98,313-340,n70,,,,15.7,,,,178,,,,,,,,,,,,,,313-340,Manual,available,REGISTERED,-12,CONNECTED,3,0.00,0.00,25 MHz,--,PUCCH,22 dBm,,,,,,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdbf9,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:20:57.202Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Active,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdbfa,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:20:58.715Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-98,313-340,n70,,,,12.7,,,,178,,,,,,,,,,,,,,313-340,Manual,available,REGISTERED,-12,IDLE,3,0.00,0.00,25 MHz,--,PUCCH,22 dBm,,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdbfb,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:21:00.232Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-98,313-340,n70,,,,12.7,,,,178,,,,,,,,,,,,,,313-340,Manual,available,REGISTERED,-12,IDLE,3,0.00,0.00,25 MHz,,,,,,,,,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdbfc,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:21:00.233Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,--,PUCCH,22 dBm,,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdbfd,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:21:01.750Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,,1,,,,,,313-340,,,,,,,,,,,,,,,,,,,,,,,313-340,Manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdbfe,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:21:01.751Z,ModemServiceMode,,,,,,,,,,401050,,,,,,-97,,n70,,,,12.7,,,,178,,,,,,,,,,,,,,,,available,REGISTERED,-12,IDLE,3,0.00,0.00,25 MHz,--,PUCCH,22 dBm,,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdbff,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:21:03.266Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-97,313-340,n70,,,,12.7,,,,178,,,,,,,,,,,,,,313-340,Manual,available,REGISTERED,-12,IDLE,3,0.00,0.00,25 MHz,--,PUCCH,22 dBm,,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdc00,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:21:04.783Z,ModemServiceMode,,,,,0 0 12 195 401050,,,,,401050,1,,,,,-97,313-340,n70,,,,12.7,,,,178,,,,,,,,,,,,,,313-340,Manual,available,REGISTERED,-12,IDLE,3,,,,,,,,,,,,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdc01,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:21:04.784Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00,0.00,25 MHz,--,PUCCH,22 dBm,,UNBLOCK,PASS,,,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdc02,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:20:03.674Z,SIPMSG,,UE to Network,REGISTER,REGISTER,sip:ims.mnc340.mcc313.3gppnetwork.org ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdc03,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:20:03.992Z,SIPMSG,,Network to UE,REGISTER, 401 Unauthorized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdc04,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:20:04.176Z,SIPMSG,,UE to Network,REGISTER,REGISTER,sip:ims.mnc340.mcc313.3gppnetwork.org ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdc05,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:20:04.594Z,SIPMSG,,Network to UE,REGISTER, 200 OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdc06,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:20:04.611Z,SIPMSG,,UE to Network,SUBSCRIBE,SUBSCRIBE,sip:xxxxxxxxxxxxxxx@ims.mnc340.mcc313.3gppnetwork.org ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdc07,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:20:04.664Z,SIPMSG,,Network to UE,SUBSCRIBE, 200 OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdc08,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:20:04.714Z,SIPMSG,,Network to UE,NOTIFY,NOTIFY,sip:xxxxxxxxxxxxxxx@xxx.xxx.xxx.xxx:8100 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdc09,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:20:04.755Z,SIPMSG,,UE to Network,NOTIFY, 200 OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdc0a,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:20:04.813Z,SIPMSG,,UE to Network,REGISTER,REGISTER,sip:us-dish.rcs.telephony.goog ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdc0b,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:20:05.251Z,SIPMSG,,Network to UE,REGISTER, 401 Unauthorized,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552fc74d215038a3d3cdc0c,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:20:05.256Z,SIPMSG,,UE to Network,REGISTER,REGISTER,sip:us-dish.rcs.telephony.goog ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2,,,,,,,,,,,,,,,
6552fc75d215038a3d3cdc0d,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:20:05.758Z,SIPMSG,,Network to UE,REGISTER, 200 OK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2,,,,,,,,,,,,,,,
6552fc75d215038a3d3cdc0e,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:21:38.597Z,SIPMSG,,UE to Network,OPTIONS,OPTIONS,tel:xxxxxxxxxxxxxxx ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552fc75d215038a3d3cdc0f,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:21:39.348Z,SIPMSG,,Network to UE,OPTIONS, 404 Not Found,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552fc75d215038a3d3cdc10,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:21:49.474Z,SIPMSG,,UE to Network,MESSAGE,MESSAGE,sip:xxxxxxxxxxxxxxx@ims.mnc340.mcc313.3gppnetwork.org;user=phone ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
6552fc75d215038a3d3cdc11,1,2,3,4,5,6,7,8,9,Logcat-MNO_UX_TC_SMS_Tests-SMS-1-DUT-R5CTA2LDL2R--10152023072343.txt,2023-10-15T22:21:50.108Z,SIPMSG,,Network to UE,MESSAGE, 202 Accepted,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1,,,,,,,,,,,,,,,
