_id,Filename,PROJECT_NAME,PROJECTID,TEST_CASE_NAME,TCID,TESTEXECID,ITERATIONID,DeviceType,ID,CURRENT_ITERATION_NUMBER,Timestamp,Type,Value,HPLMN,sim_state,Serving PLMN,NW sel mode,Service,MM5G,NR5G_RSRP,NR5G_SINR,NR5G_RSRQ,NR_RRC,NR_SSB_Index,NR_ARFCN,NR_PCI,NR_BAND,NR_DL Scheduling,NR_BLER,NR_BW,NR_SA_RLF Count,NR_Tx Phy Channel Type,NR_Tx Pwr,NETWORK,FINAL IMEI Certi,NR_CDRX,Call ID,Event,Method,Sub-Event,State,Reason,Imsreason,SIP_v,CSEQ,contentType,handle,latitude,longitude
654c40f6ef5bb177aa5ff266,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92SP5YT--11082023025055_ExecID-1842150_IterID-3772454.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:49:14.601Z,SIPMSG,sip:lucentNGFS-142660@xxx.xxx.xxx.xxx:6000;x-skey=00005b636f78001c0001;x-afi=1;encoded-parm=QbkRBthOEgsTXgkTBA0HHiUrKz1CQUVARUJFNhkTVBgiMXN0dCVqPTo9eS03fCFgYCJieSY.J3YwN0IcXlpWBQMIF11NTVJTUEpWARcYBw8fGwIcBF4eABROQEZBSA__ ,,,,,,,,,,,,,,,,,,,,,,,,,UE to Network,ACK,ACK,OUTGOING,,,2.0,1,,,,
654c40f6ef5bb177aa5ff267,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92SP5YT--11082023025055_ExecID-1842150_IterID-3772454.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:49:14.609Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,INVITE, 200 OK,OUTGOING,,,2.0,1,,,,
654c40f6ef5bb177aa5ff268,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92SP5YT--11082023025055_ExecID-1842150_IterID-3772454.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:49:14.620Z,SIPMSG,sip:lucentNGFS-142660@xxx.xxx.xxx.xxx:6000;x-skey=00005b636f78001c0001;x-afi=1;encoded-parm=QbkRBthOEgsTXgkTBA0HHiUrKz1CQUVARUJFNhkTVBgiMXN0dCVqPTo9eS03fCFgYCJieSY.J3YwN0IcXlpWBQMIF11NTVJTUEpWARcYBw8fGwIcBF4eABROQEZBSA__ ,,,,,,,,,,,,,,,,,,,,,,,,,UE to Network,ACK,ACK,OUTGOING,,,2.0,1,,,,
654c40f6ef5bb177aa5ff269,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92SP5YT--11082023025055_ExecID-1842150_IterID-3772454.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:49:14.626Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,INVITE, 200 OK,OUTGOING,,,2.0,1,,,,
654c40f6ef5bb177aa5ff26a,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92SP5YT--11082023025055_ExecID-1842150_IterID-3772454.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:49:14.635Z,SIPMSG,sip:lucentNGFS-142660@xxx.xxx.xxx.xxx:6000;x-skey=00005b636f78001c0001;x-afi=1;encoded-parm=QbkRBthOEgsTXgkTBA0HHiUrKz1CQUVARUJFNhkTVBgiMXN0dCVqPTo9eS03fCFgYCJieSY.J3YwN0IcXlpWBQMIF11NTVJTUEpWARcYBw8fGwIcBF4eABROQEZBSA__ ,,,,,,,,,,,,,,,,,,,,,,,,,UE to Network,ACK,ACK,OUTGOING,,,2.0,1,,,,
654c40f6ef5bb177aa5ff26b,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92SP5YT--11082023025055_ExecID-1842150_IterID-3772454.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:49:16.534Z,SIPMSG,sip:xxxxxxxxxxxxxxx@xxx.xxx.xxx.xxx:9200 ,,,,,,,,,,,,,,,,,,,,,,,,,Network to UE,BYE,BYE,OUTGOING,,,2.0,1,,,,
654c40f6ef5bb177aa5ff26c,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92SP5YT--11082023025055_ExecID-1842150_IterID-3772454.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:49:16.542Z,SIPMSG,,,,,,,,,,,,,,,,,,,,,,,,,,UE to Network,BYE, 200 OK,OUTGOING,,,2.0,1,,,,
654c40f6ef5bb177aa5ff26d,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92SP5YT--11082023025055_ExecID-1842150_IterID-3772454.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:49:16.618Z,ImsPhoneCallTracker,,,,,,,,,,,,,,,,,,,,,,,,,,ImsPhoneCallTracker: ,ImsPhoneCallTracker: [0] onCallTerminated ,onCallTerminated ,,510,,,,,,,
654c40f6ef5bb177aa5ff26e,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92SP5YT--11082023025055_ExecID-1842150_IterID-3772454.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:49:16.619Z,ImsPhoneCallTracker,,,,,,,,,,,,,,,,,,,,,,,,,,ImsPhoneCallTracker: ,ImsPhoneCallTracker: [0] maybeRemapReasonCode ,maybeRemapReasonCode ,,,510,,,,,,
654c40f6ef5bb177aa5ff26f,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92SP5YT--11082023025055_ExecID-1842150_IterID-3772454.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:49:16.623Z,ImsPhoneCallTracker,,,,,,,,,,,,,,,,,,,,,,,,,,ImsPhoneCallTracker: ,ImsPhoneCallTracker: [0] maybeRemapReasonCode ,maybeRemapReasonCode ,,,510,,,,,,
654c40f6ef5bb177aa5ff270,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CT92SP5YT--11082023025055_ExecID-1842150_IterID-3772454.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:49:16.630Z,ImsPhoneCallTracker,,,,,,,,,,,,,,,,,,,,,,,,,,ImsPhoneCallTracker: ,ImsPhoneCallTracker: [0] maybeRemapReasonCode ,maybeRemapReasonCode ,,,510,,,,,,
654c410b45993802f804fc86,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CR60VXW4T--11082023025111_ExecID-1842150_IterID-3772454.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:49.483Z,ModemServiceMode,0 0 9 121 700,310-410,1,310-410,Auto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c410b45993802f804fc87,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-REFERENCE-R5CR60VXW4T--11082023025111_ExecID-1842150_IterID-3772454.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:48:49.484Z,ModemServiceMode,,,,,,,,,,,,--,,--,--,,,--,,--,--,UNBLOCK,PASS,,,,,,,,,,,,,,
654c4205c5823c98130812fb,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:10.193Z,ModemServiceMode,0 0 9 121 700,310-410,1,310-410,Auto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c4205c5823c98130812fc,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:10.194Z,ModemServiceMode,,,,,,,,,,,,--,,--,,,,,,,,,,,,,,,,,,,,,,,
654c4205c5823c98130812fd,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:10.195Z,ModemServiceMode,,,,,,,,,,,,,,,--,,,--,,--,--,,,,,,,,,,,,,,,,
654c4205c5823c98130812fe,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:10.196Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,UNBLOCK,PASS,,,,,,,,,,,,,,
654c4205c5823c98130812ff,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:11.716Z,ModemServiceMode,0 0 9 121 700,310-410,1,310-410,Auto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c4205c5823c9813081300,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:11.717Z,ModemServiceMode,,,,,,,,,,,,--,,--,--,,,,,--,--,,,,,,,,,,,,,,,,
654c4205c5823c9813081301,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:11.718Z,ModemServiceMode,,,,,,,,,,,,,,,,,,--,,,,UNBLOCK,PASS,,,,,,,,,,,,,,
654c4205c5823c9813081302,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:13.234Z,ModemServiceMode,0 0 9 121 700,310-410,1,310-410,Auto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c4205c5823c9813081303,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:13.235Z,ModemServiceMode,,,,,,,,,,,,--,,--,--,,,,,,,,,,,,,,,,,,,,,,
654c4205c5823c9813081304,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:13.236Z,ModemServiceMode,,,,,,,,,,,,,,,,,,--,,--,--,UNBLOCK,PASS,,,,,,,,,,,,,,
654c4205c5823c9813081305,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:14.755Z,ModemServiceMode,0 0 9 121 700,310-410,1,310-410,Auto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c4205c5823c9813081306,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:14.756Z,ModemServiceMode,,,,,,,,,,,,--,,--,--,,,,,--,--,,,,,,,,,,,,,,,,
654c4205c5823c9813081307,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:14.757Z,ModemServiceMode,,,,,,,,,,,,,,,,,,--,,,,UNBLOCK,PASS,,,,,,,,,,,,,,
654c4205c5823c9813081308,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:16.279Z,ModemServiceMode,0 0 9 121 700,310-410,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c4205c5823c9813081309,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:16.280Z,ModemServiceMode,,,,310-410,Auto,,,,,,,--,,,,,,,,,,,,,,,,,,,,,,,,,
654c4205c5823c981308130a,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:16.281Z,ModemServiceMode,,,,,,,,,,,,,,--,--,,,--,,--,--,,,,,,,,,,,,,,,,
654c4205c5823c981308130b,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:16.282Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,UNBLOCK,PASS,,,,,,,,,,,,,,
654c4205c5823c981308130c,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:17.096Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,3,Event: RecordEntry ,Event: RecordEntry TC@3: CREATED, CREATED,false,,,,,,,,
654c4205c5823c981308130d,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:17.114Z,Telecom,UserHandle{0},,,,,,,,,,,,,,,,,,,,,,,,3,Event: RecordEntry ,Event: RecordEntry TC@3: SET_CONNECTING, SET_CONNECTING,,,,,,,,,
654c4205c5823c981308130e,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:17.125Z,Telecom,tel:********03,,,,,,,,,,,,,,,,,,,,,,,,3,InCallController,InCallController: onCallAdded, onCallAdded,,,,,,,,,
654c4205c5823c981308130f,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:17.210Z,Telecom,********03,,,,,,,,,,,,,,,,,,,,,,,,3,Event: RecordEntry ,Event: RecordEntry TC@3: START_CONNECTION, START_CONNECTION,,,,,,,,,
654c4205c5823c9813081310,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:17.283Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,3,InCallController,InCallController: Sending updateCall , Sending updateCall ,CONNECTING,,,,,,,,
654c4205c5823c9813081311,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:17.284Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,3,InCallController,InCallController: Sending updateCall , Sending updateCall ,CONNECTING,,,,,,,,
654c4205c5823c9813081312,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:17.284Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,3,InCallController,InCallController: Sending updateCall , Sending updateCall ,CONNECTING,,,,,,,,
654c4205c5823c9813081313,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:17.285Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,3,InCallController,InCallController: Sending updateCall , Sending updateCall ,CONNECTING,,,,,,,,
654c4205c5823c9813081314,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:17.287Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,3,InCallController,InCallController: Sending updateCall , Sending updateCall ,CONNECTING,,,,,,,,
654c4205c5823c9813081315,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:17.289Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,3,InCallController,InCallController: Sending updateCall , Sending updateCall ,CONNECTING,,,,,,,,
654c4205c5823c9813081316,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:17.292Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,3,Event: RecordEntry ,Event: RecordEntry TC@3: SET_DIALING, SET_DIALING,successful outgoing call,,,,,,,,
654c4205c5823c9813081317,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:17.347Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,3,InCallController,InCallController: Sending updateCall , Sending updateCall ,DIALING,,,,,,,,
654c4205c5823c9813081318,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:17.349Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,3,InCallController,InCallController: Sending updateCall , Sending updateCall ,DIALING,,,,,,,,
654c4205c5823c9813081319,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:17.371Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,3,InCallController,InCallController: Sending updateCall , Sending updateCall ,DIALING,,,,,,,,
654c4205c5823c981308131a,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:17.415Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,3,InCallController,InCallController: Sending updateCall , Sending updateCall ,DISCONNECTED,,,,,,,,
654c4205c5823c981308131b,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:17.417Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,3,InCallController,InCallController: Sending updateCall , Sending updateCall ,DISCONNECTED,,,,,,,,
654c4205c5823c981308131c,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:17.419Z,Telecom,,,,,,,,,,,,,,,,,,,,,,,,,3,InCallController,InCallController: Sending updateCall , Sending updateCall ,DISCONNECTED,,,,,,,,
654c4205c5823c981308131d,Logcat-UX_44_VoiceCall_Tests-VoiceCall-1-DUT-R5CR60VXW4T--11082023025422_ExecID-1842151_IterID-3772465.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:54:17.443Z,Telecom,null,,,,,,,,,,,,,,,,,,,,,,,,3,Event: RecordEntry ,Event: RecordEntry TC@3: DESTROYED, DESTROYED,,,,,,,,,
654c4249452f8f7649b61312,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92SP5YT--11082023025945_ExecID-1842152_IterID-3772471.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:57:39.548Z,ModemServiceMode,0 0 12 195 401050,313-340,1,313-340,Manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c4249452f8f7649b61313,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92SP5YT--11082023025945_ExecID-1842152_IterID-3772471.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:57:39.549Z,ModemServiceMode,,,,,,available,REGISTERED,-88,15.7,-11,IDLE,3,401050,885,n70,0.00,0.00,25 MHz,--,PUCCH,2 dBm,UNBLOCK,,Active,,,,,,,,,,,,,
654c4249452f8f7649b61314,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92SP5YT--11082023025945_ExecID-1842152_IterID-3772471.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:57:39.550Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,,PASS,,,,,,,,,,,,,,
654c4249452f8f7649b61315,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92SP5YT--11082023025945_ExecID-1842152_IterID-3772471.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:57:41.072Z,ModemServiceMode,0 0 12 195 401050,313-340,1,313-340,Manual,available,REGISTERED,-89,16.0,-11,IDLE,3,,,,,,,,,,,,,,,,,,,,,,,,,
654c4249452f8f7649b61316,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92SP5YT--11082023025945_ExecID-1842152_IterID-3772471.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:57:41.073Z,ModemServiceMode,,,,,,,,,,,,,401050,885,n70,0.00,0.00,25 MHz,--,PUCCH,2 dBm,UNBLOCK,PASS,Active,,,,,,,,,,,,,
654c4249452f8f7649b61317,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92SP5YT--11082023025945_ExecID-1842152_IterID-3772471.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:57:42.596Z,ModemServiceMode,0 0 12 195 401050,313-340,1,313-340,Manual,available,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c4249452f8f7649b61318,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92SP5YT--11082023025945_ExecID-1842152_IterID-3772471.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:57:42.597Z,ModemServiceMode,,,,,,,REGISTERED,-89,16.0,-11,IDLE,3,401050,885,n70,0.00,0.00,25 MHz,--,PUCCH,2 dBm,,,Active,,,,,,,,,,,,,
654c4249452f8f7649b61319,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92SP5YT--11082023025945_ExecID-1842152_IterID-3772471.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:57:42.598Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,UNBLOCK,PASS,,,,,,,,,,,,,,
654c4249452f8f7649b6131a,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92SP5YT--11082023025945_ExecID-1842152_IterID-3772471.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:57:44.120Z,ModemServiceMode,0 0 12 195 401050,313-340,1,313-340,Manual,available,REGISTERED,-89,15.7,-11,IDLE,3,401050,885,n70,0.00,0.00,25 MHz,--,PUCCH,2 dBm,,,,,,,,,,,,,,,,
654c4249452f8f7649b6131b,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92SP5YT--11082023025945_ExecID-1842152_IterID-3772471.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:57:44.121Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,,UNBLOCK,PASS,Active,,,,,,,,,,,,,
654c4249452f8f7649b6131c,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92SP5YT--11082023025945_ExecID-1842152_IterID-3772471.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:57:45.646Z,ModemServiceMode,0 0 12 195 401050,313-340,1,313-340,Manual,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c4249452f8f7649b6131d,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92SP5YT--11082023025945_ExecID-1842152_IterID-3772471.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:57:45.647Z,ModemServiceMode,,,,,,available,REGISTERED,-89,15.7,-11,IDLE,3,401050,885,n70,0.00,0.00,25 MHz,--,PUCCH,,,,,,,,,,,,,,,,,
654c4249452f8f7649b6131e,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92SP5YT--11082023025945_ExecID-1842152_IterID-3772471.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:57:45.648Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,,2 dBm,UNBLOCK,PASS,Active,,,,,,,,,,,,,
654c4249452f8f7649b6131f,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92SP5YT--11082023025945_ExecID-1842152_IterID-3772471.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:57:47.171Z,ModemServiceMode,0 0 12 195 401050,313-340,1,313-340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c4249452f8f7649b61320,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92SP5YT--11082023025945_ExecID-1842152_IterID-3772471.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:57:47.172Z,ModemServiceMode,,,,,Manual,available,REGISTERED,-88,16.0,-11,IDLE,3,401050,885,n70,0.00,0.00,25 MHz,--,,,,,,,,,,,,,,,,,,
654c4249452f8f7649b61321,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CT92SP5YT--11082023025945_ExecID-1842152_IterID-3772471.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:57:47.173Z,ModemServiceMode,,,,,,,,,,,,,,,,,,,,PUCCH,2 dBm,UNBLOCK,PASS,Active,,,,,,,,,,,,,
654c4266a5ca3ca386974860,Logcat-UX_44_SMS_Tests-SMS-1-REFERENCE-R5CR60VXW4T--11082023025955_ExecID-1842152_IterID-3772471.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:57:40.565Z,ModemServiceMode,0 0 9 121 700,310-410,1,310-410,Auto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c4266a5ca3ca386974861,Logcat-UX_44_SMS_Tests-SMS-1-REFERENCE-R5CR60VXW4T--11082023025955_ExecID-1842152_IterID-3772471.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:57:40.566Z,ModemServiceMode,,,,,,,,,,,,--,,--,--,,,,,--,--,,,,,,,,,,,,,,,,
654c4266a5ca3ca386974862,Logcat-UX_44_SMS_Tests-SMS-1-REFERENCE-R5CR60VXW4T--11082023025955_ExecID-1842152_IterID-3772471.txt,1,2,3,4,5,6,7,8,9,2023-11-08T03:57:40.567Z,ModemServiceMode,,,,,,,,,,,,,,,,,,--,,,,UNBLOCK,PASS,,,,,,,,,,,,,,
654c42a289433fe2562e6433,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CR60VXW4T--11082023030551_ExecID-1842153_IterID-3772487.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:03:38.403Z,ModemServiceMode,0 0 9 121 700,310-410,1,310-410,Auto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654c42a289433fe2562e6434,Logcat-UX_44_SMS_Tests-SMS-1-DUT-R5CR60VXW4T--11082023030551_ExecID-1842153_IterID-3772487.txt,1,2,3,4,5,6,7,8,9,2023-11-08T04:03:38.404Z,ModemServiceMode,,,,,,,,,,,,--,,--,,,,,,,,,,,,,,,,,,,,,,,
